ENTRY	STOICHIOMETRY	GENE NAMES	PROTEIN NAME	UNIPROT NOTE
P37811	1	atpH BSU36840	ATP synthase subunit delta (ATP synthase F(1) sector subunit delta) (F-type ATPase subunit delta) (F-ATPase subunit delta)	SUBUNIT: F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). F(0) has three main subunits: a(1), b(2) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains (Probable). The F(1)F(0) complex interacts with SpoIIIJ and YqjG; YqgA is found in the same complex. {ECO:0000255|HAMAP-Rule:MF_01416, ECO:0000269|PubMed:19717609, ECO:0000305}.
O31619	1	thiF yjbU BSU11700	Sulfur carrier protein ThiS adenylyltransferase (EC 2.7.7.73)	[MISSING]
O34734	1	cysP ylnA BSU15580	Sulfate permease CysP	[MISSING]
P70965	1	murAA murA BSU36760	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1 (EC 2.5.1.7) (Enoylpyruvate transferase 1) (UDP-N-acetylglucosamine enolpyruvyl transferase 1) (EPT 1)	[MISSING]
O34329	1	ctaG BSU14930	Protein CtaG	[MISSING]
P42414	1	iolC yxdC BSU39740 E83C	5-dehydro-2-deoxygluconokinase (EC 2.7.1.92) (2-deoxy-5-keto-D-gluconate kinase) (DKG kinase)	[MISSING]
P35136	1	serA BSU23070	D-3-phosphoglycerate dehydrogenase (PGDH) (EC 1.1.1.95) (2-oxoglutarate reductase) (EC 1.1.1.399)	[MISSING]
P46319	1	licA celC BSU38570	Lichenan-specific phosphotransferase enzyme IIA component (EC 2.7.1.-) (EIIA-Lic) (EIII-Lic) (PTS system lichenan-specific EIIA component)	[MISSING]
P50740	1	fni idi ypgA BSU22870	Isopentenyl-diphosphate delta-isomerase (IPP isomerase) (EC 5.3.3.2) (Isopentenyl diphosphate:dimethylallyl diphosphate isomerase) (Isopentenyl pyrophosphate isomerase) (Type 2 isopentenyl diphosphate isomerase) (IDI-2)	SUBUNIT: Homooctamer. Dimer of tetramers. {ECO:0000255|HAMAP-Rule:MF_00354, ECO:0000269|PubMed:12798687}.
P12048	1	purH purHJ BSU06520	Bifunctional purine biosynthesis protein PurH [Includes: Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3) (AICAR transformylase); IMP cyclohydrolase (EC 3.5.4.10) (ATIC) (IMP synthase) (Inosinicase)]	[MISSING]
O05505	1	gmuB ydhM BSU05810	PTS system oligo-beta-mannoside-specific EIIB component (Glucomannan utilization protein B) (Oligo-beta-mannoside-specific phosphotransferase enzyme IIB component) (EC 2.7.1.205)	[MISSING]
O34931	1	tcyM ytmM BSU29350	L-cystine transport system permease protein TcyM	SUBUNIT: The complex is composed of two ATP-binding proteins (TcyN), two transmembrane proteins (TcyL and TcyM) and two solute-binding proteins (TcyJ and TcyK). {ECO:0000305}.
Q03224	1	glpX ywjI BSU37090	Fructose-1,6-bisphosphatase class 2 (FBPase class 2) (EC 3.1.3.11) (D-fructose-1,6-bisphosphate 1-phosphohydrolase class 2)	[MISSING]
P42068	1	hutG BSU39380 EE57C	Formimidoylglutamase (EC 3.5.3.8) (Formiminoglutamase) (Formiminoglutamate hydrolase) (N-formimino-L-glutamate formiminohydrolase)	[MISSING]
P20167	1	trpF BSU22650	N-(5'-phosphoribosyl)anthranilate isomerase (PRAI) (EC 5.3.1.24)	[MISSING]
P46318	1	licB celA BSU38590	Lichenan-specific phosphotransferase enzyme IIB component (EC 2.7.1.-) (EIIB-Lic) (PTS system lichenan-specific EIIB component)	[MISSING]
P94390	1	putB ycgM BSU03200	Proline dehydrogenase 2 (PRODH 2) (EC 1.5.5.2) (Proline oxidase 2)	[MISSING]
O34521	1	nagP BSU07700	PTS system N-acetylglucosamine-specific EIICB component (EIICB-Nag) [Includes: N-acetylglucosamine permease IIC component (PTS system N-acetylglucosamine-specific EIIC component); N-acetylglucosamine-specific phosphotransferase enzyme IIB component (EC 2.7.1.-) (PTS system N-acetylglucosamine-specific EIIB component)]	[MISSING]
P36430	1	leuS BSU30320	Leucine--tRNA ligase (EC 6.1.1.4) (Leucyl-tRNA synthetase) (LeuRS)	[MISSING]
P28820	1	pabB pab BSU00740	Aminodeoxychorismate synthase component 1 (ADC synthase) (ADCS) (EC 2.6.1.85) (4-amino-4-deoxychorismate synthase component 1)	SUBUNIT: Monomer. Heterodimer consisting of two non-identical subunits: a glutamine amidotransferase subunit (PabA) and a aminodeoxychorismate synthase subunit (PabB). {ECO:0000269|PubMed:19275258}.
P18158	1	glpD BSU09300	Aerobic glycerol-3-phosphate dehydrogenase (EC 1.1.5.3)	[MISSING]
O32149	1	pucF yurH BSU32530	Allantoate amidohydrolase (AAH) (EC 3.5.3.9) (Allantoate deiminase)	SUBUNIT: Homodimer. {ECO:0000250|UniProtKB:P77425}.
P14192	1	glmU gcaD tms tms-26 BSU00500	Bifunctional protein GlmU [Includes: UDP-N-acetylglucosamine pyrophosphorylase (EC 2.7.7.23) (N-acetylglucosamine-1-phosphate uridyltransferase); Glucosamine-1-phosphate N-acetyltransferase (EC 2.3.1.157)]	SUBUNIT: Homotrimer. {ECO:0000255|HAMAP-Rule:MF_01631}.
P27623	1	tagD BSU35740	Glycerol-3-phosphate cytidylyltransferase (GCT) (GCTase) (Gro-PCT) (EC 2.7.7.39) (CDP-glycerol pyrophosphorylase) (Teichoic acid biosynthesis protein D)	SUBUNIT: Homodimer. {ECO:0000269|PubMed:14506262, ECO:0000269|PubMed:8393871}.
P20691	1	aroA aroE BSU22600	3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19) (5-enolpyruvylshikimate-3-phosphate synthase) (EPSP synthase) (EPSPS)	SUBUNIT: Monomer. {ECO:0000255|HAMAP-Rule:MF_00210}.
P36839	1	argD BSU11220	Acetylornithine aminotransferase (ACOAT) (EC 2.6.1.11)	SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_01107}.
P54455	1	nadD yqeJ BSU25640	Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18) (Deamido-NAD(+) diphosphorylase) (Deamido-NAD(+) pyrophosphorylase) (Nicotinate mononucleotide adenylyltransferase) (NaMN adenylyltransferase)	SUBUNIT: Homodimer.
P42412	1	iolA mmsA yxdA BSU39760 E83A	Malonate-semialdehyde dehydrogenase (MSA dehydrogenase) (EC 1.2.1.-) (Methylmalonate-semialdehyde dehydrogenase) (MMSA dehydrogenase) (MMSDH) (MSDH) (EC 1.2.1.27)	SUBUNIT: Homotetramer. {ECO:0000255|HAMAP-Rule:MF_01670, ECO:0000269|PubMed:15272169}.
O31631	1	metI yjcI BSU11870	Cystathionine gamma-synthase/O-acetylhomoserine (thiol)-lyase (CGS/OAH thiolyase) (EC 2.5.1.-) (O-acetylhomoserine sulfhydrylase) (OAH sulfhydrylase)	SUBUNIT: Homotetramer. {ECO:0000250}.
O32039	1	hisS BSU27560	Histidine--tRNA ligase (EC 6.1.1.21) (Histidyl-tRNA synthetase) (HisRS)	SUBUNIT: Homodimer. {ECO:0000250}.
P39594	1	thiE thiC ywbK BSU38290 ipa-26d	Thiamine-phosphate synthase (TP synthase) (TPS) (EC 2.5.1.3) (Thiamine-phosphate pyrophosphorylase) (TMP pyrophosphorylase) (TMP-PPase)	SUBUNIT: Monomer. {ECO:0000269|PubMed:10350464}.
P16304	1	adk BSU01370	Adenylate kinase (AK) (EC 2.7.4.3) (ATP-AMP transphosphorylase) (ATP:AMP phosphotransferase) (Adenylate monophosphate kinase) (Superoxide-inducible protein 16) (SOI16)	SUBUNIT: Monomer. {ECO:0000255|HAMAP-Rule:MF_00235, ECO:0000269|PubMed:16713575}.
P39142	1	pdp BSU39400	Pyrimidine-nucleoside phosphorylase (PYNP) (Py-NPase) (EC 2.4.2.2)	SUBUNIT: Homodimer. {ECO:0000250|UniProtKB:P77836}.
P19079	1	cdd BSU25300	Cytidine deaminase (CDA) (EC 3.5.4.5) (Cytidine aminohydrolase)	SUBUNIT: Homotetramer. {ECO:0000269|PubMed:11851403, ECO:0000269|PubMed:15147186}.
O31668	1	mtnB ykrY BSU13610	Methylthioribulose-1-phosphate dehydratase (MTRu-1-P dehydratase) (EC 4.2.1.109)	SUBUNIT: Homotetramer. {ECO:0000269|PubMed:18391471}.
P46906	1	argS BSU37330	Arginine--tRNA ligase (EC 6.1.1.19) (Arginyl-tRNA synthetase) (ArgRS)	SUBUNIT: Monomer. {ECO:0000250}.
Q06004	1	gutB BSU06150	Sorbitol dehydrogenase (EC 1.1.1.14) (Glucitol dehydrogenase) (L-iditol 2-dehydrogenase)	SUBUNIT: Homotetramer.
P25971	1	pyrF BSU15550	Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23) (OMP decarboxylase) (OMPDCase) (OMPdecase)	SUBUNIT: Homodimer. {ECO:0000269|PubMed:10681442}.
P39126	1	icd citC BSU29130	Isocitrate dehydrogenase [NADP] (IDH) (EC 1.1.1.42) (IDP) (NADP(+)-specific ICDH) (Oxalosuccinate decarboxylase)	SUBUNIT: Homodimer. {ECO:0000269|PubMed:11290745}.
P29726	1	purA BSU40420	Adenylosuccinate synthetase (AMPSase) (AdSS) (EC 6.3.4.4) (IMP--aspartate ligase)	SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_00011}.
O34425	1	gapB BSU29020	Glyceraldehyde-3-phosphate dehydrogenase 2 (GAPDH) (EC 1.2.1.59) (NAD(P)-dependent glyceraldehyde-3-phosphate dehydrogenase)	SUBUNIT: Homotetramer. {ECO:0000250|UniProtKB:P00362}.
O32148	1	pucG yurG BSU32520	(S)-ureidoglycine--glyoxylate transaminase (UGXT) (EC 2.6.1.112) ((S)-ureidoglycine--glyoxylate aminotransferase) (Purine catabolism protein PucG)	SUBUNIT: Homodimer. {ECO:0000269|PubMed:20852637}.
O31465	1	glsA1 glsA ybgJ BSU02430	Glutaminase 1 (EC 3.5.1.2)	SUBUNIT: Homotetramer. {ECO:0000269|PubMed:18459799}.
P18255	1	thrS thrSV BSU28950	Threonine--tRNA ligase 1 (EC 6.1.1.3) (Threonyl-tRNA synthetase 1) (ThrRS 1)	SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_00184}.
P00497	1	purF BSU06490	Amidophosphoribosyltransferase (ATase) (EC 2.4.2.14) (Glutamine phosphoribosylpyrophosphate amidotransferase) (GPATase)	SUBUNIT: Homotetramer. {ECO:0000269|PubMed:8197456}.
P12045	1	purK BSU06430	N5-carboxyaminoimidazole ribonucleotide synthase (N5-CAIR synthase) (EC 6.3.4.18) (5-(carboxyamino)imidazole ribonucleotide synthetase)	SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_01928}.
P37887	1	cysK BSU00730	Cysteine synthase (CSase) (EC 2.5.1.47) (O-acetylserine (thiol)-lyase) (OAS-TL) (Superoxide-inducible protein 11) (SOI11)	SUBUNIT: Homodimer. Forms CymR(2):CysK(2) or CymR(4):CysK(4) complexes in the absence of O-acetylserine. {ECO:0000269|PubMed:18974048}.
P39773	1	gpmI pgm BSU33910	2,3-bisphosphoglycerate-independent phosphoglycerate mutase (BPG-independent PGAM) (Phosphoglyceromutase) (iPGM) (EC 5.4.2.12) (Vegetative protein 107) (VEG107)	SUBUNIT: Monomer. {ECO:0000255|HAMAP-Rule:MF_01038}.
P54374	1	aroE aroD BSU25660	Shikimate dehydrogenase (NADP(+)) (SDH) (EC 1.1.1.25)	SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_00222}.
P32397	1	hemY hemG BSU10140	Protoporphyrinogen oxidase (PPO) (EC 1.3.3.4)	SUBUNIT: Monomer. {ECO:0000269|PubMed:19944166, ECO:0000269|PubMed:8288631}.
P54533	1	bfmBC yqiV BSU24060	Dihydrolipoyl dehydrogenase (EC 1.8.1.4) (Dihydrolipoamide dehydrogenase) (E3 component of branched-chain alpha-keto acid dehydrogenase complex) (LPD-Val)	SUBUNIT: Homodimer. {ECO:0000250}.
P31114	1	hepT gerC3 gerCC hepB BSU22740	Heptaprenyl diphosphate synthase component 2 (HepPP synthase subunit 2) (EC 2.5.1.30) (Spore germination protein C3)	SUBUNIT: Heterodimer of component I and II.
P29727	1	guaA BSU06360	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	SUBUNIT: Homodimer. {ECO:0000250}.
P49786	1	accB fabE yqhW BSU24350	Biotin carboxyl carrier protein of acetyl-CoA carboxylase (BCCP)	SUBUNIT: Homodimer. {ECO:0000250}.
O34727	1	hisF BSU34870	Imidazole glycerol phosphate synthase subunit HisF (EC 4.1.3.-) (IGP synthase cyclase subunit) (IGP synthase subunit HisF) (ImGP synthase subunit HisF) (IGPS subunit HisF)	SUBUNIT: Heterodimer of HisH and HisF. {ECO:0000250}.
P53559	1	bioW BSU30240	6-carboxyhexanoate--CoA ligase (EC 6.2.1.14) (Pimeloyl-CoA synthase)	SUBUNIT: Homodimer. {ECO:0000250}.
P16616	1	hemC BSU28150	Porphobilinogen deaminase (PBG) (EC 2.5.1.61) (Hydroxymethylbilane synthase) (HMBS) (Pre-uroporphyrinogen synthase)	SUBUNIT: Monomer.
P27876	1	tpiA tpi BSU33920	Triosephosphate isomerase (TIM) (TPI) (EC 5.3.1.1) (Triose-phosphate isomerase)	SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_00147}.
O07600	6	fabHB fabH2 yhfB BSU10170	3-oxoacyl-[acyl-carrier-protein] synthase 3 protein 2 (EC 2.3.1.180) (3-oxoacyl-[acyl-carrier-protein] synthase III protein 2) (Beta-ketoacyl-ACP synthase III 2) (KAS III 2) (bFabH2)	SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_01815}.
O07605	1	gltT yhfG BSU10220	Proton/sodium-glutamate symport protein (Glutamate-aspartate carrier protein)	SUBUNIT: Homotrimer. {ECO:0000250}.
P80860	1	pgi yugL BSU31350	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI) (Vegetative protein 54) (VEG54)	SUBUNIT: Homodimer. {ECO:0000250}.
P30949	1	hemL hemK BSU28120	Glutamate-1-semialdehyde 2,1-aminomutase (GSA) (EC 5.4.3.8) (Glutamate-1-semialdehyde aminotransferase) (GSA-AT)	SUBUNIT: Homodimer. {ECO:0000250}.
P53556	1	bioF BSU30220	8-amino-7-oxononanoate synthase 2 (AONS) (EC 2.3.1.47) (7-keto-8-amino-pelargonic acid synthase) (7-KAP synthase) (8-amino-7-ketopelargonate synthase)	SUBUNIT: Homodimer. {ECO:0000305}.
P80885	1	pyk pykA BSU29180	Pyruvate kinase (PK) (EC 2.7.1.40) (Vegetative protein 17) (VEG17)	SUBUNIT: Homotetramer. {ECO:0000250}.
P25995	1	pyrC BSU15500	Dihydroorotase (DHOase) (EC 3.5.2.3)	SUBUNIT: Homodimer.
P16618	1	hemA BSU28170	Glutamyl-tRNA reductase (GluTR) (EC 1.2.1.70)	SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_00087}.
O31662	1	mtnA ykrS BSU13550	Methylthioribose-1-phosphate isomerase (M1Pi) (MTR-1-P isomerase) (EC 5.3.1.23) (S-methyl-5-thioribose-1-phosphate isomerase)	SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_01678, ECO:0000269|PubMed:17690466, ECO:0000269|PubMed:18156470}.
O34797	1	coaD ylbI BSU15020	Phosphopantetheine adenylyltransferase (EC 2.7.7.3) (Dephospho-CoA pyrophosphorylase) (Pantetheine-phosphate adenylyltransferase) (PPAT)	SUBUNIT: Homohexamer. {ECO:0000255|HAMAP-Rule:MF_00151}.
P08164	1	nadE outB BSU03130	NH(3)-dependent NAD(+) synthetase (EC 6.3.1.5) (General stress protein 38) (GSP38) (Spore outgrowth factor B) (Sporulation protein OutB)	SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_00193, ECO:0000269|PubMed:11375500, ECO:0000269|PubMed:12077433, ECO:0000269|PubMed:7890752, ECO:0000269|PubMed:8895556, ECO:0000269|PubMed:9753692}.
P94364	1	cydA yxkK BSU38760	Cytochrome bd ubiquinol oxidase subunit 1 (EC 1.10.3.-) (Cytochrome d ubiquinol oxidase subunit I)	SUBUNIT: Heterodimer of subunits I and II. {ECO:0000250}.
P37944	1	aroK aroI BSU03150	Shikimate kinase (SK) (EC 2.7.1.71)	SUBUNIT: Monomer. {ECO:0000255|HAMAP-Rule:MF_00109}.
P80859	1	gndA yqjI BSU23860	6-phosphogluconate dehydrogenase, NADP(+)-dependent, decarboxylating (EC 1.1.1.44) (GNTZII)	SUBUNIT: Homodimer. {ECO:0000250}.
P13242	1	pyrG ctrA BSU37150	CTP synthase (EC 6.3.4.2) (Cytidine 5'-triphosphate synthase) (Cytidine triphosphate synthetase) (CTP synthetase) (CTPS) (UTP--ammonia ligase)	SUBUNIT: Homotetramer. {ECO:0000255|HAMAP-Rule:MF_01227}.
P42956	1	mtlA BSU03981 BSU03980	PTS system mannitol-specific EIICB component (EIICB-Mtl) (EII-Mtl) [Includes: Mannitol permease IIC component (PTS system mannitol-specific EIIC component); Mannitol-specific phosphotransferase enzyme IIB component (EC 2.7.1.197) (PTS system mannitol-specific EIIB component)]	SUBUNIT: Homodimer. {ECO:0000250|UniProtKB:P28008}.
P19406	1	phoA phoAIV BSU09410	Alkaline phosphatase 4 (EC 3.1.3.1) (Alkaline phosphatase IV) (APase IV)	SUBUNIT: Monomer.
P53557	1	bioB BSU30200	Biotin synthase (EC 2.8.1.6)	SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_01694}.
O34450	1	nagA BSU35010	N-acetylglucosamine-6-phosphate deacetylase (GlcNAc 6-P deacetylase) (EC 3.5.1.25)	SUBUNIT: Homodimer. {ECO:0000269|PubMed:14557261}.
Q05873	1	valS BSU28090	Valine--tRNA ligase (EC 6.1.1.9) (Valyl-tRNA synthetase) (ValRS)	SUBUNIT: Monomer. {ECO:0000255|HAMAP-Rule:MF_02004}.
P31104	1	aroC aroF BSU22710	Chorismate synthase (CS) (EC 4.2.3.5) (5-enolpyruvylshikimate-3-phosphate phospholyase)	SUBUNIT: Homotetramer. {ECO:0000255|HAMAP-Rule:MF_00300}.
Q45477	1	ileS BSU15430	Isoleucine--tRNA ligase (EC 6.1.1.5) (Isoleucyl-tRNA synthetase) (IleRS)	SUBUNIT: Monomer. {ECO:0000255|HAMAP-Rule:MF_02002}.
O32038	1	aspS BSU27550	Aspartate--tRNA(Asp/Asn) ligase (EC 6.1.1.23) (Aspartyl-tRNA synthetase) (AspRS) (Non-discriminating aspartyl-tRNA synthetase) (ND-AspRS)	SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_00044}.
P22250	1	gltX BSU00920	Glutamate--tRNA ligase (EC 6.1.1.17) (Glutamyl-tRNA synthetase) (GluRS)	SUBUNIT: Monomer. {ECO:0000255|HAMAP-Rule:MF_00022}.
P37564	1	coaX coaA yacB BSU00700	Type III pantothenate kinase (EC 2.7.1.33) (PanK-III) (Pantothenic acid kinase)	SUBUNIT: Homodimer. {ECO:0000250}.
P42084	1	hutI BSU39370 EE57B	Imidazolonepropionase (EC 3.5.2.7) (Imidazolone-5-propionate hydrolase)	SUBUNIT: Homodimer. {ECO:0000269|PubMed:16990261}.
P21879	1	guaB gnaB BSU00090	Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205) (Superoxide-inducible protein 12) (SOI12)	SUBUNIT: Homotetramer. {ECO:0000255|HAMAP-Rule:MF_01964}.
P80862	1	serC yhaF BSU10020	Phosphoserine aminotransferase (EC 2.6.1.52) (Phosphohydroxythreonine aminotransferase) (PSAT) (Vegetative protein 234) (VEG234)	SUBUNIT: Homodimer. {ECO:0000250}.
P23630	1	lysA lys BSU23380	Diaminopimelate decarboxylase (DAP decarboxylase) (DAPDC) (EC 4.1.1.20)	SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_02120}.
Q9KWU4	1	pyc pycA ylaP BSU14860	Pyruvate carboxylase (EC 6.4.1.1) (Pyruvic carboxylase) (PYC)	SUBUNIT: Homotetramer. {ECO:0000250}.
O32164	1	sufS csd yurW BSU32690	Cysteine desulfurase SufS (EC 2.8.1.7)	SUBUNIT: Homodimer. Interacts with SufU; the complex is more stable in the presence of L-cysteine. An N-terminal His-tag destabilizes this interaction. {ECO:0000269|PubMed:20822158, ECO:0000269|PubMed:21236255}.
O31475	1	ycgT BSU03270	Ferredoxin--NADP reductase 1 (FNR 1) (Fd-NADP(+) reductase 1) (EC 1.18.1.2)	SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_01685}.
O31618	1	thiG yjbT BSU11690	Thiazole synthase (EC 2.8.1.10)	SUBUNIT: Homotetramer. Forms heterodimers with either ThiH or ThiS. {ECO:0000269|PubMed:15362849}.
P53555	1	bioK bioA BSU30230	L-Lysine--8-amino-7-oxononanoate transaminase (EC 2.6.1.105) (7,8-diamino-pelargonic acid aminotransferase) (DAPA AT) (DAPA aminotransferase) (7,8-diaminononanoate synthase) (DANS) (Diaminopelargonic acid synthase) (L-Lysine--8-amino-7-oxononanoate aminotransferase)	SUBUNIT: Homodimer. {ECO:0000250}.
P71079	6	fabL yfhR ygaA BSU08650	Enoyl-[acyl-carrier-protein] reductase [NADPH] FabL (ENR) (EC 1.3.1.104) (Enoyl-acyl carrier protein reductase III) (NADPH-dependent enoyl-ACP reductase)	SUBUNIT: Homotetramer. {ECO:0000269|PubMed:21185310}.
P71018	1	plsX ylpD BSU15890	Phosphate acyltransferase (EC 2.3.1.n2) (Acyl-ACP phosphotransacylase) (Acyl-[acyl-carrier-protein]--phosphate acyltransferase) (Phosphate-acyl-ACP acyltransferase)	SUBUNIT: Homodimer (By similarity). Probably interacts with PlsY. {ECO:0000255|HAMAP-Rule:MF_00019, ECO:0000269|PubMed:19282621}.
P42435	1	nasD nasBC nirB BSU03300	Nitrite reductase [NAD(P)H] (EC 1.7.1.4)	SUBUNIT: Homodimer. {ECO:0000250}.
P08838	1	ptsI BSU13910	Phosphoenolpyruvate-protein phosphotransferase (EC 2.7.3.9) (Phosphotransferase system, enzyme I)	SUBUNIT: Homodimer. {ECO:0000250|UniProtKB:P08839}.
P54523	1	dxs yqiE BSU24270	1-deoxy-D-xylulose-5-phosphate synthase (EC 2.2.1.7) (1-deoxyxylulose-5-phosphate synthase) (DXP synthase) (DXPS)	SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_00315}.
O34635	1	sdaAB yloW BSU15850	Probable L-serine dehydratase, beta chain (SDH) (EC 4.3.1.17) (L-serine deaminase) (L-SD)	SUBUNIT: Heterodimer of an alpha chain and a beta chain. {ECO:0000250}.
P37529	1	dck dak yaaF BSU00140	Deoxyadenosine/deoxycytidine kinase (dAK/dCK) (EC 2.7.1.74) (EC 2.7.1.76)	SUBUNIT: Homodimer. {ECO:0000269|PubMed:11078735}.
O34840	1	chaA yfkE BSU07920	Ca(2+)/H(+) antiporter ChaA	SUBUNIT: Homotrimer. {ECO:0000269|PubMed:23798403}.
P09124	1	gapA gap BSU33940	Glyceraldehyde-3-phosphate dehydrogenase 1 (GAPDH) (EC 1.2.1.12) (NAD-dependent glyceraldehyde-3-phosphate dehydrogenase)	SUBUNIT: Homotetramer. {ECO:0000250|UniProtKB:P00362}.
P39120	1	citZ citA2 BSU29140	Citrate synthase 2 (EC 2.3.3.16) (Citrate synthase II)	SUBUNIT: Homodimer. {ECO:0000305}.
P52998	1	panC BSU22420	Pantothenate synthetase (PS) (EC 6.3.2.1) (Pantoate--beta-alanine ligase) (Pantoate-activating enzyme)	SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_00158}.
P26899	1	ansB BSU23570	Aspartate ammonia-lyase (Aspartase) (EC 4.3.1.1)	SUBUNIT: Homotetramer.
Q05865	1	folC BSU28080	Dihydrofolate synthase/folylpolyglutamate synthase (DHFS / FPGS) (EC 6.3.2.12) (EC 6.3.2.17) (Folylpoly-gamma-glutamate synthetase-dihydrofolate synthetase) (Folylpolyglutamate synthetase) (Tetrahydrofolylpolyglutamate synthase)	SUBUNIT: Monomer. {ECO:0000250|UniProtKB:P08192}.
P51831	6	fabG ylpF BSU15910	3-oxoacyl-[acyl-carrier-protein] reductase FabG (EC 1.1.1.100) (3-ketoacyl-acyl carrier protein reductase) (Beta-Ketoacyl-acyl carrier protein reductase) (Beta-ketoacyl-ACP reductase)	SUBUNIT: Homotetramer. {ECO:0000250}.
P21882	1	pdhB aceB BSU14590	Pyruvate dehydrogenase E1 component subunit beta (EC 1.2.4.1) (S complex, 36 kDa subunit)	SUBUNIT: Heterodimer of an alpha and a beta chain.
P40924	1	pgk BSU33930	Phosphoglycerate kinase (EC 2.7.2.3)	SUBUNIT: Monomer. {ECO:0000250}.
P39633	1	rocG gudA yweB BSU37790 ipa-75d	Catabolic NAD-specific glutamate dehydrogenase RocG (NAD-GDH) (EC 1.4.1.2) (Glutamate dehydrogenase) (GlutDH) (Trigger enzyme RocG)	SUBUNIT: Homohexamer. {ECO:0000269|PubMed:16244435, ECO:0000269|PubMed:20630473}.
P39148	1	glyA glyC BSU36900 ipc-34d	Serine hydroxymethyltransferase (SHMT) (Serine methylase) (EC 2.1.2.1)	SUBUNIT: Homodimer. {ECO:0000269|PubMed:12356312}.
P30950	1	hemB BSU28130	Delta-aminolevulinic acid dehydratase (ALAD) (ALADH) (EC 4.2.1.24) (Porphobilinogen synthase)	SUBUNIT: Homooctamer. {ECO:0000250}.
P39822	1	psd BSU02290	Phosphatidylserine decarboxylase proenzyme (EC 4.1.1.65) [Cleaved into: Phosphatidylserine decarboxylase alpha chain; Phosphatidylserine decarboxylase beta chain]	SUBUNIT: Heterodimer of a large membrane-associated beta subunit and a small pyruvoyl-containing alpha subunit. {ECO:0000255|HAMAP-Rule:MF_00662}.
P23970	1	menD BSU30820	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase (SEPHCHC synthase) (EC 2.2.1.9) (Menaquinone biosynthesis protein MenD)	SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_01659}.
P19080	1	aroH BSU22690	Chorismate mutase AroH (CM) (EC 5.4.99.5)	SUBUNIT: Homotrimer. {ECO:0000269|PubMed:10818343, ECO:0000269|PubMed:8046752, ECO:0000269|PubMed:8378335}.
P46354	1	punA deoD pnp yqkO BSU23490	Purine nucleoside phosphorylase 1 (PNP 1) (EC 2.4.2.1) (Inosine phosphorylase) (Inosine-guanosine phosphorylase) (Purine nucleoside phosphorylase I) (PNP I) (Pu-NPase I)	SUBUNIT: Homotrimer. {ECO:0000250|UniProtKB:P77834}.
P36945	1	rbsK BSU35920	Ribokinase (RK) (EC 2.7.1.15)	SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_01987}.
P94565	1	leuA BSU28280	2-isopropylmalate synthase (EC 2.3.3.13) (Alpha-IPM synthase) (Alpha-isopropylmalate synthase)	SUBUNIT: Homotetramer. {ECO:0000250}.
O31749	1	pyrH smbA BSU16510	Uridylate kinase (UK) (EC 2.7.4.22) (Uridine monophosphate kinase) (UMP kinase) (UMPK)	SUBUNIT: Homohexamer. {ECO:0000269|PubMed:12869195}.
O34824	1	glmM ybbT BSU01770	Phosphoglucosamine mutase (EC 5.4.2.10)	SUBUNIT: Homodimer, may form a complex with CdaA. {ECO:0000269|PubMed:26240071}.
